continent,country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
Asia,Russian Federation,2001,female,75+ years,1349,4919708,27.42,Russian Federation2001,,"306,602,673,980",2229,Silent
Asia,Russian Federation,2001,female,55-74 years,2471,15506563,15.94,Russian Federation2001,,"306,602,673,980",2229,Silent
Asia,Russian Federation,2001,female,35-54 years,2920,23046634,12.67,Russian Federation2001,,"306,602,673,980",2229,Boomers
Asia,Russian Federation,2001,female,25-34 years,1087,9733290,11.17,Russian Federation2001,,"306,602,673,980",2229,Generation X
Asia,Russian Federation,2001,female,15-24 years,1065,11270161,9.45,Russian Federation2001,,"306,602,673,980",2229,Millenials
Asia,Russian Federation,2001,male,5-14 years,389,9428879,4.13,Russian Federation2001,,"306,602,673,980",2229,Millenials
Asia,Russian Federation,2001,female,5-14 years,114,8998521,1.27,Russian Federation2001,,"306,602,673,980",2229,Millenials
Asia,Russian Federation,2002,male,35-54 years,20119,21320535,94.36,Russian Federation2002,,"345,110,438,692",2527,Boomers
Asia,Russian Federation,2002,male,55-74 years,8850,9892090,89.47,Russian Federation2002,,"345,110,438,692",2527,Silent
Asia,Russian Federation,2002,male,25-34 years,8696,10156286,85.62,Russian Federation2002,,"345,110,438,692",2527,Generation X
Asia,Russian Federation,2002,male,75+ years,1297,1622258,79.95,Russian Federation2002,,"345,110,438,692",2527,Silent
Asia,Russian Federation,2002,male,15-24 years,6667,11714752,56.91,Russian Federation2002,,"345,110,438,692",2527,Millenials
Asia,Russian Federation,2002,female,75+ years,1452,5126645,28.32,Russian Federation2002,,"345,110,438,692",2527,Silent
Asia,Russian Federation,2002,female,55-74 years,2472,15292297,16.17,Russian Federation2002,,"345,110,438,692",2527,Silent
Asia,Russian Federation,2002,female,35-54 years,2910,22995821,12.65,Russian Federation2002,,"345,110,438,692",2527,Boomers
Asia,Russian Federation,2002,female,25-34 years,1086,9838656,11.04,Russian Federation2002,,"345,110,438,692",2527,Generation X
Asia,Russian Federation,2002,female,15-24 years,1054,11425220,9.23,Russian Federation2002,,"345,110,438,692",2527,Millenials
Asia,Russian Federation,2002,male,5-14 years,338,8810074,3.84,Russian Federation2002,,"345,110,438,692",2527,Millenials
Asia,Russian Federation,2002,female,5-14 years,83,8396266,0.99,Russian Federation2002,,"345,110,438,692",2527,Millenials
Asia,Russian Federation,2003,male,75+ years,1497,1648684,90.8,Russian Federation2003,,"430,347,770,732",3141,Silent
Asia,Russian Federation,2003,male,35-54 years,18681,21007346,88.93,Russian Federation2003,,"430,347,770,732",3141,Boomers
Asia,Russian Federation,2003,male,55-74 years,8314,9920853,83.8,Russian Federation2003,,"430,347,770,732",3141,Silent
Asia,Russian Federation,2003,male,25-34 years,8085,10260634,78.8,Russian Federation2003,,"430,347,770,732",3141,Generation X
Asia,Russian Federation,2003,male,15-24 years,6134,12256012,50.05,Russian Federation2003,,"430,347,770,732",3141,Millenials
Asia,Russian Federation,2003,female,75+ years,1420,5170321,27.46,Russian Federation2003,,"430,347,770,732",3141,Silent
Asia,Russian Federation,2003,female,55-74 years,2214,15243314,14.52,Russian Federation2003,,"430,347,770,732",3141,Silent
Asia,Russian Federation,2003,female,35-54 years,2718,23024470,11.8,Russian Federation2003,,"430,347,770,732",3141,Boomers
Asia,Russian Federation,2003,female,25-34 years,1050,10257511,10.24,Russian Federation2003,,"430,347,770,732",3141,Generation X
Asia,Russian Federation,2003,female,15-24 years,969,11942216,8.11,Russian Federation2003,,"430,347,770,732",3141,Millenials
Asia,Russian Federation,2003,male,5-14 years,284,8328381,3.41,Russian Federation2003,,"430,347,770,732",3141,Millenials
Asia,Russian Federation,2003,female,5-14 years,79,7960126,0.99,Russian Federation2003,,"430,347,770,732",3141,Millenials
Asia,Russian Federation,2004,male,75+ years,1580,1776778,88.93,Russian Federation2004,,"591,016,690,743",4312,Silent
Asia,Russian Federation,2004,male,35-54 years,17465,20843896,83.79,Russian Federation2004,,"591,016,690,743",4312,Boomers
Asia,Russian Federation,2004,male,55-74 years,7715,9924764,77.73,Russian Federation2004,,"591,016,690,743",4312,Silent
Asia,Russian Federation,2004,male,25-34 years,7955,10461766,76.04,Russian Federation2004,,"591,016,690,743",4312,Generation X
Asia,Russian Federation,2004,male,15-24 years,5891,12425537,47.41,Russian Federation2004,,"591,016,690,743",4312,Millenials
Asia,Russian Federation,2004,female,75+ years,1398,5370057,26.03,Russian Federation2004,,"591,016,690,743",4312,Silent
Asia,Russian Federation,2004,female,55-74 years,2029,15236313,13.32,Russian Federation2004,,"591,016,690,743",4312,Silent
Asia,Russian Federation,2004,female,35-54 years,2668,22956701,11.62,Russian Federation2004,,"591,016,690,743",4312,Boomers
Asia,Russian Federation,2004,female,25-34 years,1042,10494419,9.93,Russian Federation2004,,"591,016,690,743",4312,Generation X
Asia,Russian Federation,2004,female,15-24 years,992,12088752,8.21,Russian Federation2004,,"591,016,690,743",4312,Millenials
Asia,Russian Federation,2004,male,5-14 years,288,7919935,3.64,Russian Federation2004,,"591,016,690,743",4312,Millenials
Asia,Russian Federation,2004,female,5-14 years,73,7572781,0.96,Russian Federation2004,,"591,016,690,743",4312,Millenials
Asia,Russian Federation,2005,male,75+ years,1599,1885942,84.79,Russian Federation2005,,"764,017,107,992",5611,Silent
Asia,Russian Federation,2005,male,35-54 years,15843,20550405,77.09,Russian Federation2005,,"764,017,107,992",5611,Boomers
Asia,Russian Federation,2005,male,25-34 years,7796,10578048,73.7,Russian Federation2005,,"764,017,107,992",5611,Generation X
Asia,Russian Federation,2005,male,55-74 years,7144,9977150,71.6,Russian Federation2005,,"764,017,107,992",5611,Silent
Asia,Russian Federation,2005,male,15-24 years,5750,12357989,46.53,Russian Federation2005,,"764,017,107,992",5611,Millenials
Asia,Russian Federation,2005,female,75+ years,1304,5535287,23.56,Russian Federation2005,,"764,017,107,992",5611,Silent
Asia,Russian Federation,2005,female,55-74 years,1884,15297324,12.32,Russian Federation2005,,"764,017,107,992",5611,Silent
Asia,Russian Federation,2005,female,35-54 years,2311,22722081,10.17,Russian Federation2005,,"764,017,107,992",5611,Boomers
Asia,Russian Federation,2005,female,25-34 years,992,10640505,9.32,Russian Federation2005,,"764,017,107,992",5611,Generation X
Asia,Russian Federation,2005,female,15-24 years,904,12011488,7.53,Russian Federation2005,,"764,017,107,992",5611,Millenials
Asia,Russian Federation,2005,male,5-14 years,206,7467908,2.76,Russian Federation2005,,"764,017,107,992",5611,Millenials
Asia,Russian Federation,2005,female,5-14 years,69,7138064,0.97,Russian Federation2005,,"764,017,107,992",5611,Millenials
Asia,Russian Federation,2006,male,75+ years,1701,1966649,86.49,Russian Federation2006,,"989,930,542,279",7313,Silent
Asia,Russian Federation,2006,male,25-34 years,7584,10691395,70.94,Russian Federation2006,,"989,930,542,279",7313,Generation X
Asia,Russian Federation,2006,male,35-54 years,14020,20336306,68.94,Russian Federation2006,,"989,930,542,279",7313,Boomers
Asia,Russian Federation,2006,male,55-74 years,6562,10054153,65.27,Russian Federation2006,,"989,930,542,279",7313,Silent
Asia,Russian Federation,2006,male,15-24 years,5319,12174930,43.69,Russian Federation2006,,"989,930,542,279",7313,Millenials
Asia,Russian Federation,2006,female,75+ years,1401,5646287,24.81,Russian Federation2006,,"989,930,542,279",7313,Silent
Asia,Russian Federation,2006,female,55-74 years,1719,15405634,11.16,Russian Federation2006,,"989,930,542,279",7313,Silent
Asia,Russian Federation,2006,female,35-54 years,2189,22545749,9.71,Russian Federation2006,,"989,930,542,279",7313,Boomers
Asia,Russian Federation,2006,female,25-34 years,974,10784340,9.03,Russian Federation2006,,"989,930,542,279",7313,Generation X
Asia,Russian Federation,2006,female,15-24 years,869,11819245,7.35,Russian Federation2006,,"989,930,542,279",7313,Millenials
Asia,Russian Federation,2006,male,5-14 years,201,7123987,2.82,Russian Federation2006,,"989,930,542,279",7313,Millenials
Asia,Russian Federation,2006,female,5-14 years,75,6808787,1.1,Russian Federation2006,,"989,930,542,279",7313,Millenials
Asia,Russian Federation,2007,male,75+ years,1660,2015773,82.35,Russian Federation2007,,"1,299,705,247,686",9643,Silent
Asia,Russian Federation,2007,male,25-34 years,7483,10843276,69.01,Russian Federation2007,,"1,299,705,247,686",9643,Generation X
Asia,Russian Federation,2007,male,35-54 years,13065,20173873,64.76,Russian Federation2007,,"1,299,705,247,686",9643,Boomers
Asia,Russian Federation,2007,male,55-74 years,6151,10209479,60.25,Russian Federation2007,,"1,299,705,247,686",9643,Silent
Asia,Russian Federation,2007,male,15-24 years,5257,11862129,44.32,Russian Federation2007,,"1,299,705,247,686",9643,Millenials
Asia,Russian Federation,2007,female,75+ years,1358,5710937,23.78,Russian Federation2007,,"1,299,705,247,686",9643,Silent
Asia,Russian Federation,2007,female,55-74 years,1738,15620091,11.13,Russian Federation2007,,"1,299,705,247,686",9643,Silent
Asia,Russian Federation,2007,female,35-54 years,2176,22379725,9.72,Russian Federation2007,,"1,299,705,247,686",9643,Boomers
Asia,Russian Federation,2007,female,25-34 years,1051,10944247,9.6,Russian Federation2007,,"1,299,705,247,686",9643,Generation X
Asia,Russian Federation,2007,female,15-24 years,949,11502702,8.25,Russian Federation2007,,"1,299,705,247,686",9643,Millenials
Asia,Russian Federation,2007,male,5-14 years,192,6911384,2.78,Russian Federation2007,,"1,299,705,247,686",9643,Generation Z
Asia,Russian Federation,2007,female,5-14 years,69,6605348,1.04,Russian Federation2007,,"1,299,705,247,686",9643,Generation Z
Asia,Russian Federation,2008,male,75+ years,1712,2029226,84.37,Russian Federation2008,,"1,660,844,408,500",12359,Silent
Asia,Russian Federation,2008,male,25-34 years,6860,11091377,61.85,Russian Federation2008,,"1,660,844,408,500",12359,Generation X
Asia,Russian Federation,2008,male,35-54 years,11848,20041975,59.12,Russian Federation2008,,"1,660,844,408,500",12359,Boomers
Asia,Russian Federation,2008,male,55-74 years,5855,10403205,56.28,Russian Federation2008,,"1,660,844,408,500",12359,Silent
Asia,Russian Federation,2008,male,15-24 years,4863,11377099,42.74,Russian Federation2008,,"1,660,844,408,500",12359,Millenials
Asia,Russian Federation,2008,female,75+ years,1285,5714841,22.49,Russian Federation2008,,"1,660,844,408,500",12359,Silent
Asia,Russian Federation,2008,female,55-74 years,1613,15906813,10.14,Russian Federation2008,,"1,660,844,408,500",12359,Silent
Asia,Russian Federation,2008,female,35-54 years,2040,22229346,9.18,Russian Federation2008,,"1,660,844,408,500",12359,Boomers
Asia,Russian Federation,2008,female,25-34 years,981,11179123,8.78,Russian Federation2008,,"1,660,844,408,500",12359,Generation X
Asia,Russian Federation,2008,female,15-24 years,916,11025088,8.31,Russian Federation2008,,"1,660,844,408,500",12359,Millenials
Asia,Russian Federation,2008,male,5-14 years,148,6848169,2.16,Russian Federation2008,,"1,660,844,408,500",12359,Generation Z
Asia,Russian Federation,2008,female,5-14 years,90,6539687,1.38,Russian Federation2008,,"1,660,844,408,500",12359,Generation Z
Asia,Russian Federation,2009,male,75+ years,1534,2012787,76.21,Russian Federation2009,,"1,222,643,696,992",9118,Silent
Asia,Russian Federation,2009,male,25-34 years,7233,11373727,63.59,Russian Federation2009,,"1,222,643,696,992",9118,Generation X
Asia,Russian Federation,2009,male,35-54 years,11721,19901557,58.89,Russian Federation2009,,"1,222,643,696,992",9118,Boomers
Asia,Russian Federation,2009,male,55-74 years,5637,10645241,52.95,Russian Federation2009,,"1,222,643,696,992",9118,Silent
Asia,Russian Federation,2009,male,15-24 years,4632,10819693,42.81,Russian Federation2009,,"1,222,643,696,992",9118,Millenials
Asia,Russian Federation,2009,female,75+ years,1133,5657810,20.03,Russian Federation2009,,"1,222,643,696,992",9118,Silent
Asia,Russian Federation,2009,female,55-74 years,1519,16287675,9.33,Russian Federation2009,,"1,222,643,696,992",9118,Silent
Asia,Russian Federation,2009,female,35-54 years,1930,22050450,8.75,Russian Federation2009,,"1,222,643,696,992",9118,Boomers
Asia,Russian Federation,2009,female,25-34 years,986,11440839,8.62,Russian Federation2009,,"1,222,643,696,992",9118,Generation X
Asia,Russian Federation,2009,female,15-24 years,839,10472951,8.01,Russian Federation2009,,"1,222,643,696,992",9118,Millenials
Asia,Russian Federation,2009,male,5-14 years,166,6869835,2.42,Russian Federation2009,,"1,222,643,696,992",9118,Generation Z
Asia,Russian Federation,2009,female,5-14 years,78,6552868,1.19,Russian Federation2009,,"1,222,643,696,992",9118,Generation Z
Asia,Russian Federation,2010,male,75+ years,1506,2023458,74.43,Russian Federation2010,,"1,524,916,112,079",11307,Silent
Asia,Russian Federation,2010,male,25-34 years,6508,11398127,57.1,Russian Federation2010,,"1,524,916,112,079",11307,Generation X
Asia,Russian Federation,2010,male,35-54 years,10304,19786280,52.08,Russian Federation2010,,"1,524,916,112,079",11307,Generation X
Asia,Russian Federation,2010,male,55-74 years,5178,11174530,46.34,Russian Federation2010,,"1,524,916,112,079",11307,Silent
Asia,Russian Federation,2010,male,15-24 years,3934,10546669,37.3,Russian Federation2010,,"1,524,916,112,079",11307,Millenials
Asia,Russian Federation,2010,female,75+ years,1041,5711389,18.23,Russian Federation2010,,"1,524,916,112,079",11307,Silent
Asia,Russian Federation,2010,female,55-74 years,1354,16921727,8.0,Russian Federation2010,,"1,524,916,112,079",11307,Silent
Asia,Russian Federation,2010,female,25-34 years,893,11473939,7.78,Russian Federation2010,,"1,524,916,112,079",11307,Generation X
Asia,Russian Federation,2010,female,35-54 years,1680,21894031,7.67,Russian Federation2010,,"1,524,916,112,079",11307,Generation X
Asia,Russian Federation,2010,female,15-24 years,763,10241329,7.45,Russian Federation2010,,"1,524,916,112,079",11307,Millenials
Asia,Russian Federation,2010,male,5-14 years,131,7012170,1.87,Russian Federation2010,,"1,524,916,112,079",11307,Generation Z
Asia,Russian Federation,2010,female,5-14 years,64,6682338,0.96,Russian Federation2010,,"1,524,916,112,079",11307,Generation Z
Asia,Russian Federation,2011,male,75+ years,1485,2093449,70.94,Russian Federation2011,,"2,051,661,732,060",15226,Silent
Asia,Russian Federation,2011,male,25-34 years,6011,11598196,51.83,Russian Federation2011,,"2,051,661,732,060",15226,Millenials
Asia,Russian Federation,2011,male,35-54 years,9411,19684905,47.81,Russian Federation2011,,"2,051,661,732,060",15226,Generation X
Asia,Russian Federation,2011,male,55-74 years,4892,11401026,42.91,Russian Federation2011,,"2,051,661,732,060",15226,Boomers
Asia,Russian Federation,2011,male,15-24 years,3569,10070836,35.44,Russian Federation2011,,"2,051,661,732,060",15226,Millenials
Asia,Russian Federation,2011,female,75+ years,1103,5829088,18.92,Russian Federation2011,,"2,051,661,732,060",15226,Silent
Asia,Russian Federation,2011,female,15-24 years,740,9723773,7.61,Russian Federation2011,,"2,051,661,732,060",15226,Millenials
Asia,Russian Federation,2011,female,55-74 years,1300,17200185,7.56,Russian Federation2011,,"2,051,661,732,060",15226,Boomers
Asia,Russian Federation,2011,female,25-34 years,843,11638171,7.24,Russian Federation2011,,"2,051,661,732,060",15226,Millenials
Asia,Russian Federation,2011,female,35-54 years,1515,21733089,6.97,Russian Federation2011,,"2,051,661,732,060",15226,Generation X
Asia,Russian Federation,2011,male,5-14 years,102,7052757,1.45,Russian Federation2011,,"2,051,661,732,060",15226,Generation Z
Asia,Russian Federation,2011,female,5-14 years,67,6720399,1.0,Russian Federation2011,,"2,051,661,732,060",15226,Generation Z
Asia,Russian Federation,2012,male,75+ years,1486,2211989,67.18,Russian Federation2012,,"2,210,256,976,945",16413,Silent
Asia,Russian Federation,2012,male,25-34 years,5762,11845892,48.64,Russian Federation2012,,"2,210,256,976,945",16413,Millenials
Asia,Russian Federation,2012,male,35-54 years,8755,19588712,44.69,Russian Federation2012,,"2,210,256,976,945",16413,Generation X
Asia,Russian Federation,2012,male,55-74 years,4804,11597408,41.42,Russian Federation2012,,"2,210,256,976,945",16413,Boomers
Asia,Russian Federation,2012,male,15-24 years,3275,9484213,34.53,Russian Federation2012,,"2,210,256,976,945",16413,Millenials
Asia,Russian Federation,2012,female,75+ years,1095,6062562,18.06,Russian Federation2012,,"2,210,256,976,945",16413,Silent
Asia,Russian Federation,2012,female,25-34 years,866,11827264,7.32,Russian Federation2012,,"2,210,256,976,945",16413,Millenials
Asia,Russian Federation,2012,female,35-54 years,1572,21564691,7.29,Russian Federation2012,,"2,210,256,976,945",16413,Generation X
Asia,Russian Federation,2012,female,55-74 years,1229,17375445,7.07,Russian Federation2012,,"2,210,256,976,945",16413,Boomers
Asia,Russian Federation,2012,female,15-24 years,627,9131383,6.87,Russian Federation2012,,"2,210,256,976,945",16413,Millenials
Asia,Russian Federation,2012,male,5-14 years,107,7159170,1.49,Russian Federation2012,,"2,210,256,976,945",16413,Generation Z
Asia,Russian Federation,2012,female,5-14 years,65,6819793,0.95,Russian Federation2012,,"2,210,256,976,945",16413,Generation Z
Asia,Russian Federation,2013,male,75+ years,1549,2349484,65.93,Russian Federation2013,,"2,297,128,039,058",17052,Silent
Asia,Russian Federation,2013,male,25-34 years,5825,12057910,48.31,Russian Federation2013,,"2,297,128,039,058",17052,Millenials
Asia,Russian Federation,2013,male,35-54 years,8815,19484117,45.24,Russian Federation2013,,"2,297,128,039,058",17052,Generation X
Asia,Russian Federation,2013,male,55-74 years,4644,11808589,39.33,Russian Federation2013,,"2,297,128,039,058",17052,Boomers
Asia,Russian Federation,2013,male,15-24 years,2770,8908926,31.09,Russian Federation2013,,"2,297,128,039,058",17052,Millenials
Asia,Russian Federation,2013,female,75+ years,1000,6355318,15.73,Russian Federation2013,,"2,297,128,039,058",17052,Silent
Asia,Russian Federation,2013,female,35-54 years,1454,21385188,6.8,Russian Federation2013,,"2,297,128,039,058",17052,Generation X
